Title,Genre,Year,Rating,BoxOffice
movie2152,animation,2000,1.7,43315
movie2153,action,2010,3.2,137368
movie2154,sci-fi,2010,2.4,82552
movie2155,drama,1995,4.2,94460
movie2156,sci-fi,2004,4.7,78426
movie2157,thriller,2011,3.9,23545
movie2158,thriller,2016,2.0,79672
movie2159,horror,1992,2.5,21079
movie2160,sci-fi,2008,3.8,128094
movie2161,thriller,2001,3.8,51077
movie2162,sci-fi,1998,4.6,172379
movie2163,animation,2015,2.1,127769
movie2164,romance,1990,3.7,122822
movie2165,thriller,2017,4.9,86988
movie2166,comedy,2018,4.6,146667
movie2167,horror,1996,4.7,165553
movie2168,action,2012,4.6,123415
movie2169,drama,2015,4.1,119053
movie2170,drama,2017,3.2,54677
movie2171,animation,1996,3.6,24192
movie2172,comedy,2023,3.1,172874
movie2173,horror,2005,1.7,24473
movie2174,action,2012,4.0,134566
movie2175,drama,1999,3.2,177252
movie2176,animation,2004,2.4,146897
movie2177,thriller,2014,2.7,33293
movie2178,romance,2009,2.8,182410
movie2179,comedy,2022,1.3,118351
movie2180,animation,2010,4.5,116012
movie2181,thriller,2004,1.9,118277
movie2182,comedy,2010,3.7,38258
movie2183,thriller,2004,5.0,60164
movie2184,sci-fi,1990,3.0,105800
movie2185,animation,2008,2.9,18502
movie2186,animation,2003,3.7,31636
movie2187,romance,2015,2.9,192359
movie2188,thriller,2010,3.2,7940
movie2189,comedy,2016,2.3,27220
movie2190,sci-fi,2023,3.6,155745
movie2191,comedy,2007,1.2,49252
movie2192,horror,1998,2.1,167818
movie2193,action,1998,2.1,146705
movie2194,horror,1994,2.6,176034
movie2195,action,1997,3.6,135019
movie2196,animation,2009,1.5,181621
movie2197,comedy,2017,2.8,162785
movie2198,drama,2024,4.2,189783
movie2199,comedy,2001,1.1,193865
movie2200,drama,1995,3.9,36664
movie2201,sci-fi,2005,2.7,93394
movie2202,action,2000,1.2,125138
movie2203,drama,2021,1.7,70097
movie2204,action,2015,3.6,48633
movie2205,thriller,1998,4.4,101328
movie2206,horror,2020,4.8,117394
movie2207,sci-fi,1993,4.3,103677
movie2208,horror,2006,1.3,124216
movie2209,action,1993,4.1,99736
movie2210,thriller,2022,2.7,184987
movie2211,animation,1994,1.1,157421
movie2212,romance,2020,3.1,96313
movie2213,sci-fi,2004,4.7,110702
movie2214,romance,2022,4.6,184771
movie2215,animation,1992,4.8,159027
movie2216,thriller,2002,1.7,184742
movie2217,horror,2023,2.2,127465
movie2218,comedy,2012,4.5,36803
movie2219,romance,1998,1.1,124605
movie2220,sci-fi,2003,4.9,185133
movie2221,drama,2019,3.8,115464
movie2222,sci-fi,2011,2.2,87174
movie2223,thriller,2018,3.5,103671
movie2224,romance,1993,4.1,44425
movie2225,thriller,2009,2.2,10830
movie2226,comedy,1996,2.5,158064
movie2227,romance,2003,2.4,141168
movie2228,thriller,1996,2.3,142759
movie2229,action,1992,1.0,199735
movie2230,horror,2023,5.0,167420
movie2231,horror,1997,3.0,59781
movie2232,comedy,1993,1.0,80045
movie2233,horror,2018,4.4,97680
movie2234,animation,1995,1.4,30595
movie2235,drama,2000,3.9,37250
movie2236,drama,1996,4.5,66296
movie2237,romance,2007,2.5,131978
movie2238,sci-fi,2013,1.8,9380
movie2239,romance,2002,2.1,62689
movie2240,animation,1991,5.0,152148
movie2241,drama,2006,4.8,33398
movie2242,action,2009,2.8,148289
movie2243,sci-fi,2005,4.6,95348
movie2244,sci-fi,2016,3.2,79483
movie2245,animation,1996,3.4,195968
movie2246,horror,2017,1.1,96916
movie2247,sci-fi,2007,3.7,40035
movie2248,sci-fi,2012,1.1,147476
movie2249,action,2008,1.9,150764
movie2250,horror,2013,3.4,31414
movie2251,animation,2024,3.2,37327
movie2252,romance,2016,1.2,162613
movie2253,animation,2001,2.8,171130
movie2254,sci-fi,1999,1.3,98578
movie2255,action,2001,4.4,26635
movie2256,action,2007,4.4,155613
movie2257,horror,2012,1.7,71966
movie2258,comedy,2004,1.8,15154
movie2259,romance,1993,4.2,36694
movie2260,drama,2004,2.2,140211
movie2261,thriller,2014,4.8,38694
movie2262,action,1994,3.2,189375
movie2263,thriller,2011,2.6,96811
movie2264,sci-fi,2023,2.5,59571
movie2265,animation,2011,2.2,44328
movie2266,thriller,1994,4.7,34683
movie2267,sci-fi,2009,1.6,170331
movie2268,sci-fi,1990,4.9,148900
movie2269,sci-fi,1999,4.6,67665
movie2270,comedy,2008,1.0,188461
movie2271,horror,2011,2.5,151853
movie2272,drama,1994,3.3,94840
movie2273,romance,1994,4.7,152517
movie2274,sci-fi,2022,2.7,63840
movie2275,thriller,2009,2.6,49631
movie2276,romance,2019,4.5,102744
movie2277,action,2005,3.9,189177
movie2278,horror,2012,1.5,193790
movie2279,animation,1997,2.9,166276
movie2280,thriller,2011,3.4,94485
movie2281,horror,2021,1.0,163637
movie2282,romance,2001,2.5,165686
movie2283,comedy,2020,3.7,112777
movie2284,thriller,1996,1.5,43737
movie2285,action,2020,2.7,36130
movie2286,animation,2013,3.2,103386
movie2287,action,1997,4.7,86594
movie2288,sci-fi,2003,3.5,90076
movie2289,sci-fi,1991,1.9,142485
movie2290,romance,1995,1.1,93364
movie2291,comedy,2001,3.1,191535
movie2292,sci-fi,2011,4.0,120584
movie2293,animation,2006,4.6,30179
movie2294,action,2013,2.9,63611
movie2295,horror,2000,1.7,126130
movie2296,action,1991,3.8,187374
movie2297,thriller,2007,1.1,79395
movie2298,romance,2004,4.9,85180
movie2299,animation,1992,2.0,136824
movie2300,romance,2008,1.7,161251
movie2301,animation,2000,1.6,160356
movie2302,action,1997,1.1,185483
movie2303,romance,2000,3.3,104684
movie2304,romance,2009,3.0,131173
movie2305,animation,2011,1.7,72326
movie2306,action,1999,4.8,147117
movie2307,horror,2023,1.7,27593
movie2308,romance,1990,5.0,17091
movie2309,sci-fi,1992,3.1,122466
movie2310,romance,2006,3.1,165696
movie2311,romance,2008,2.0,48663
movie2312,sci-fi,1991,1.1,66260
movie2313,thriller,1998,3.9,174754
movie2314,horror,2019,3.4,101333
movie2315,comedy,2005,4.5,106639
movie2316,sci-fi,1990,1.2,75049
movie2317,sci-fi,2012,1.6,140382
movie2318,action,1995,3.0,7373
movie2319,sci-fi,1993,2.7,96037
movie2320,sci-fi,1997,2.5,156358
movie2321,animation,2004,1.3,138438
movie2322,sci-fi,2006,1.3,60686
movie2323,horror,2012,4.7,161558
movie2324,thriller,1991,3.4,164997
movie2325,thriller,2000,1.5,199183
movie2326,action,2010,3.9,25113
movie2327,horror,1998,3.7,153781
movie2328,action,2014,4.9,198243
movie2329,horror,2000,2.4,60139
movie2330,thriller,2000,1.4,104743
movie2331,animation,2003,4.5,69309
movie2332,horror,2010,4.1,164367
movie2333,animation,1994,1.1,132655
movie2334,horror,2016,1.3,141655
movie2335,comedy,2017,4.8,11111
movie2336,drama,1991,1.9,79214
movie2337,thriller,1997,4.8,25264
movie2338,horror,1991,2.7,13615
movie2339,action,2021,4.4,147247
movie2340,action,2019,4.1,9330
movie2341,romance,2013,4.1,139809
movie2342,comedy,2024,1.9,183152
movie2343,sci-fi,2018,3.4,151961
movie2344,action,2018,2.6,78245
movie2345,thriller,2020,2.7,21599
movie2346,sci-fi,2013,2.5,17476
movie2347,action,2016,2.1,26822
movie2348,action,1999,1.9,193386
movie2349,drama,1992,3.5,176278
movie2350,drama,1998,3.0,31180
movie2351,drama,2021,4.9,73017
movie2352,sci-fi,2000,1.6,28437
movie2353,romance,2009,4.4,74605
movie2354,sci-fi,2003,2.4,76974
movie2355,action,2010,4.8,84793
movie2356,horror,1992,4.9,102121
movie2357,action,2005,1.5,87329
movie2358,action,1997,4.1,157700
movie2359,sci-fi,1994,2.0,15921
movie2360,drama,2011,2.0,181510
movie2361,romance,2006,3.6,196935
movie2362,thriller,1995,1.3,158001
movie2363,comedy,2012,5.0,178894
movie2364,sci-fi,2012,3.9,141161
movie2365,thriller,2019,1.1,121856
movie2366,thriller,2008,1.9,197664
movie2367,romance,1994,1.7,146243
movie2368,romance,1996,1.4,161853
movie2369,horror,1995,3.6,149702
movie2370,comedy,2021,3.5,55784
movie2371,romance,2024,2.2,171630
movie2372,thriller,2000,4.1,47387
movie2373,drama,1991,1.3,22303
movie2374,action,1999,4.1,192223
movie2375,action,2007,2.9,78515
movie2376,horror,2004,2.6,156183
movie2377,drama,2017,3.2,198062
movie2378,animation,1996,4.2,143857
movie2379,thriller,2002,5.0,113398
movie2380,drama,2000,1.2,145507
movie2381,animation,2011,3.3,12320
movie2382,comedy,2020,4.0,60604
movie2383,animation,2001,2.7,115014
movie2384,romance,1999,3.3,99299
movie2385,thriller,2007,1.7,132620
movie2386,comedy,1996,2.8,191749
movie2387,horror,2013,1.6,161332
movie2388,animation,2024,3.6,154916
movie2389,romance,2009,1.6,80771
movie2390,thriller,2008,3.7,135567
movie2391,sci-fi,2009,4.2,71326
movie2392,action,2007,1.7,106225
movie2393,action,2020,4.6,123263
movie2394,romance,2011,3.9,113956
movie2395,animation,2000,3.3,18870
movie2396,comedy,2008,4.6,179370
movie2397,horror,2011,2.6,37482
movie2398,action,2022,2.3,111143
movie2399,horror,1993,4.4,52739
movie2400,drama,1994,3.6,44084
movie2401,horror,2007,4.7,116205
movie2402,animation,2021,1.0,167231
movie2403,sci-fi,2022,4.7,119249
movie2404,animation,2011,4.0,25558
movie2405,action,2001,1.4,53245
movie2406,comedy,1998,3.1,141367
movie2407,drama,2016,2.7,118809
movie2408,animation,2012,3.6,144189
movie2409,sci-fi,1990,2.2,116695
movie2410,animation,2004,4.5,87112
movie2411,drama,2000,3.7,78162
movie2412,horror,2002,3.9,12842
movie2413,action,2021,3.9,65271
movie2414,animation,2005,4.8,152935
movie2415,action,2023,3.9,145042
movie2416,thriller,1998,1.1,114139
movie2417,romance,1995,1.2,143421
movie2418,sci-fi,2014,1.9,175900
movie2419,romance,1994,2.1,51203
movie2420,thriller,2020,3.8,7723
movie2421,comedy,1992,1.1,127537
movie2422,drama,2002,3.5,55585
movie2423,action,2011,3.2,198536
movie2424,sci-fi,2009,1.8,78165
movie2425,horror,2006,1.3,51139
movie2426,horror,1990,3.3,5236
movie2427,comedy,2016,4.3,152288
movie2428,comedy,2017,2.3,45172
movie2429,horror,1990,5.0,41800
movie2430,thriller,1995,4.4,28784
movie2431,horror,1994,4.9,189606
movie2432,sci-fi,2022,2.1,137674
movie2433,drama,1999,3.5,95587
movie2434,romance,2024,4.4,54891
movie2435,horror,2001,4.8,29206
movie2436,comedy,2016,2.1,72465
movie2437,horror,2023,4.6,140568
movie2438,comedy,2014,4.1,49036
movie2439,thriller,2023,3.4,133012
movie2440,action,2004,4.8,57901
movie2441,comedy,2012,3.8,69248
movie2442,sci-fi,1990,3.2,168100
movie2443,drama,2023,4.5,75088
movie2444,horror,2017,1.5,68620
movie2445,animation,1996,2.6,83510
movie2446,sci-fi,1992,4.8,33768
movie2447,thriller,2022,4.9,105874
movie2448,comedy,2013,2.5,65468
movie2449,animation,2012,1.7,190861
movie2450,horror,2015,3.3,198804
movie2451,thriller,2014,1.0,114581
movie2452,animation,2002,1.9,117019
movie2453,horror,1990,4.2,58232
movie2454,romance,1991,2.9,107574
movie2455,animation,2015,2.4,140182
movie2456,horror,2008,3.4,98463
movie2457,romance,1992,4.9,66566
movie2458,animation,1994,3.1,193915
movie2459,comedy,2006,3.4,182632
movie2460,action,1994,4.2,110415
movie2461,drama,2020,1.1,88149
movie2462,comedy,2021,2.9,84938
movie2463,drama,2012,2.5,30254
movie2464,horror,2004,1.2,161703
movie2465,action,1997,4.2,117668
movie2466,action,1997,4.3,150158
movie2467,romance,2010,3.5,195082
movie2468,romance,2008,3.5,29616
movie2469,horror,1998,3.9,139689
movie2470,romance,2002,1.7,94737
movie2471,thriller,2014,1.6,104424
movie2472,romance,1991,3.5,72596
movie2473,animation,2012,2.9,131018
movie2474,drama,2021,4.8,169083
movie2475,romance,1997,2.8,158194
movie2476,drama,2008,4.8,196721
movie2477,thriller,2007,3.7,152282
movie2478,drama,2021,4.0,150790
movie2479,sci-fi,1996,1.3,31916
movie2480,comedy,2003,2.6,169368
movie2481,sci-fi,1993,2.1,89172
movie2482,sci-fi,2008,3.9,85668
movie2483,comedy,1994,3.4,119250
movie2484,animation,1991,3.1,14467
movie2485,romance,1994,3.5,59082
movie2486,animation,2015,1.5,7314
movie2487,drama,2002,4.7,68899
movie2488,animation,1998,4.3,174834
movie2489,drama,2019,3.6,166287
movie2490,comedy,2008,4.5,142282
movie2491,horror,2017,2.7,195286
movie2492,animation,1997,1.1,108285
movie2493,animation,2008,1.1,171189
movie2494,romance,1996,2.0,116207
movie2495,action,2007,3.2,154102
movie2496,comedy,1991,3.0,137362
movie2497,comedy,2024,3.2,142275
movie2498,animation,2022,1.3,99647
movie2499,action,2001,1.4,118694
movie2500,thriller,1994,3.9,9174
movie2501,comedy,2009,3.2,71089
movie2502,action,2023,2.0,84359
movie2503,action,2018,3.8,80203
movie2504,romance,1997,1.3,40923
movie2505,action,2002,3.8,147538
movie2506,romance,2004,3.7,194771
movie2507,drama,2008,2.8,187202
movie2508,sci-fi,2021,2.7,78488
movie2509,sci-fi,2008,4.4,145466
movie2510,sci-fi,2018,3.1,197234
movie2511,drama,1997,3.7,153959
movie2512,animation,2019,4.3,5875
movie2513,animation,2008,3.1,51720
movie2514,thriller,2018,4.0,114778
movie2515,romance,2008,3.9,31791
movie2516,thriller,2009,1.2,99395
movie2517,sci-fi,1995,1.0,130773
movie2518,sci-fi,2000,3.5,6252
movie2519,horror,1990,2.7,166077
movie2520,action,2014,3.7,101401
movie2521,action,1998,4.1,147486
movie2522,animation,2020,4.4,5682
movie2523,horror,2003,4.6,138331
movie2524,action,1990,2.5,145064
movie2525,thriller,2022,4.9,177878
movie2526,romance,2012,2.2,85688
movie2527,action,2008,3.5,169189
movie2528,thriller,2004,2.6,70537
movie2529,comedy,1999,4.9,106484
movie2530,sci-fi,2007,4.2,137047
movie2531,sci-fi,2019,1.1,46576
movie2532,romance,1998,3.6,116316
movie2533,drama,1991,3.6,185981
movie2534,horror,2018,4.6,187251
movie2535,sci-fi,2017,2.4,178290
movie2536,sci-fi,2002,1.4,19978
movie2537,horror,2001,2.3,195278
movie2538,comedy,2017,2.3,119216
movie2539,action,2016,1.9,55816
movie2540,horror,2006,4.1,23280
movie2541,drama,2016,3.6,180909
movie2542,horror,2014,4.1,95345
movie2543,thriller,2001,2.4,15614
movie2544,romance,1997,3.5,144994
movie2545,horror,1998,2.4,139720
movie2546,animation,1992,1.7,108395
movie2547,drama,1997,1.5,172829
movie2548,thriller,1999,3.9,38274
movie2549,drama,2001,4.1,69959
movie2550,romance,2019,2.0,176256
movie2551,action,1996,1.7,81823
movie2552,comedy,2005,4.0,101473
movie2553,horror,2006,4.4,5633
movie2554,animation,1994,4.0,119049
movie2555,thriller,2002,3.9,176620
movie2556,action,2023,4.7,31806
movie2557,action,1991,2.4,126584
movie2558,romance,2001,3.3,71904
movie2559,horror,2005,4.0,110477
movie2560,romance,2020,2.8,30461
movie2561,romance,2021,4.2,29374
movie2562,romance,1990,3.7,186282
movie2563,drama,2018,4.0,148187
movie2564,comedy,1992,4.2,6774
movie2565,comedy,2002,2.0,195579
movie2566,horror,1997,2.7,14356
movie2567,action,2024,1.1,39022
movie2568,animation,1998,1.1,32686
movie2569,romance,2003,5.0,88513
movie2570,thriller,2024,3.2,36416
movie2571,action,2021,1.7,115346
movie2572,sci-fi,2024,3.9,178273
movie2573,drama,1999,1.2,35631
movie2574,comedy,2010,2.2,64558
movie2575,horror,1995,2.4,14122
movie2576,animation,2010,2.8,55510
movie2577,drama,2010,2.0,27447
movie2578,drama,2019,2.9,137768
movie2579,horror,2014,1.1,111334
movie2580,animation,2019,2.2,60529
movie2581,comedy,2006,1.6,51648
movie2582,thriller,2000,3.7,151493
movie2583,sci-fi,1998,1.7,88692
movie2584,sci-fi,1993,4.5,79245
movie2585,action,2019,1.7,137826
movie2586,romance,2006,2.1,59929
movie2587,thriller,2006,4.1,188431
movie2588,drama,1990,3.6,29918
movie2589,sci-fi,1994,2.6,133170
movie2590,drama,2005,2.0,141120
movie2591,thriller,2020,4.4,51221
movie2592,action,2001,2.0,116769
movie2593,thriller,2004,1.2,17604
movie2594,action,2007,4.0,119787
movie2595,romance,1995,4.0,142638
movie2596,comedy,2018,1.1,40841
movie2597,action,1999,4.8,128459
movie2598,thriller,1996,4.4,54069
movie2599,sci-fi,2007,5.0,29888
movie2600,animation,2003,4.6,16657
movie2601,sci-fi,2000,2.2,105456
movie2602,animation,1992,3.6,7133
movie2603,thriller,2006,3.4,5116
movie2604,sci-fi,2013,2.7,101225
movie2605,sci-fi,2002,2.2,93180
movie2606,comedy,1994,2.2,43256
movie2607,romance,2019,5.0,78642
movie2608,action,1995,3.9,64680
movie2609,romance,2022,4.0,117026
movie2610,animation,2024,1.3,131276
movie2611,drama,1994,2.1,142793
movie2612,action,1999,1.8,28042
movie2613,comedy,1994,4.5,132823
movie2614,animation,2019,3.3,60912
movie2615,thriller,1991,2.9,98939
movie2616,drama,1994,1.0,86052
movie2617,animation,1997,1.6,157018
movie2618,thriller,2002,1.5,128299
movie2619,thriller,1993,1.2,108363
movie2620,thriller,2020,1.9,166226
movie2621,sci-fi,1996,3.0,163152
movie2622,animation,2024,3.5,171044
movie2623,drama,1993,2.6,194973
movie2624,animation,2011,3.8,144671
movie2625,romance,2004,2.7,103912
movie2626,romance,2013,4.9,171513
movie2627,romance,2002,1.6,40937
movie2628,horror,1998,1.0,116413
movie2629,animation,2018,2.0,179855
movie2630,comedy,1992,4.0,71668
movie2631,action,1998,4.9,52857
movie2632,horror,1995,4.3,132275
movie2633,thriller,2000,2.7,20228
movie2634,romance,1994,2.5,137661
movie2635,thriller,2002,1.4,76805
movie2636,comedy,2000,2.3,173791
movie2637,thriller,2011,3.8,95367
movie2638,drama,1992,4.5,162523
movie2639,thriller,2001,3.5,195562
movie2640,horror,2009,4.5,60806
movie2641,action,1996,3.5,29956
movie2642,thriller,2002,4.6,32115
movie2643,action,1999,1.7,100052
movie2644,romance,2018,2.9,78185
movie2645,thriller,2015,2.1,138405
movie2646,horror,2006,2.9,76891
movie2647,sci-fi,2020,3.5,187561
movie2648,animation,2018,4.5,91231
movie2649,action,1994,3.4,67422
movie2650,animation,2016,1.3,132592
movie2651,comedy,2007,2.0,89800
movie2652,animation,2000,3.5,87835
movie2653,action,1995,4.2,157862
movie2654,horror,2005,1.8,141045
movie2655,romance,2002,4.1,101711
movie2656,comedy,1995,3.0,124686
movie2657,action,2012,2.4,196941
movie2658,horror,1995,2.7,140958
movie2659,action,1996,2.4,7855
movie2660,comedy,1997,2.2,61059
movie2661,drama,1997,4.2,178971
movie2662,horror,1999,2.4,34948
movie2663,sci-fi,2005,3.8,10376
movie2664,thriller,2008,4.9,114853
movie2665,comedy,2000,1.2,178376
movie2666,animation,1992,3.1,98969
movie2667,romance,1990,4.9,101431
movie2668,sci-fi,2024,1.4,153833
movie2669,romance,2006,1.6,154280
movie2670,animation,2018,2.9,120947
movie2671,drama,1999,2.0,56544
movie2672,comedy,2004,2.0,70538
movie2673,sci-fi,2007,1.3,78436
movie2674,action,2006,2.8,178490
movie2675,horror,2000,3.3,149054
movie2676,horror,1994,1.1,37638
movie2677,horror,1996,1.1,18789
movie2678,thriller,2006,2.7,172220
movie2679,drama,2020,1.2,26289
movie2680,sci-fi,2009,4.7,83836
movie2681,thriller,2008,4.8,46774
movie2682,comedy,1994,3.8,135931
movie2683,romance,2004,2.1,100748
movie2684,drama,2023,1.3,114868
movie2685,animation,2004,4.7,138389
movie2686,drama,2013,1.5,167311
movie2687,drama,2017,2.1,47264
movie2688,thriller,1991,4.0,134921
movie2689,drama,2009,2.3,145987
movie2690,animation,1990,3.6,110112
movie2691,drama,1996,3.8,120644
movie2692,comedy,2019,4.0,122453
movie2693,horror,2005,2.4,65984
movie2694,sci-fi,2011,3.1,147573
movie2695,thriller,1993,1.2,57965
movie2696,horror,2019,3.6,68589
movie2697,horror,2009,1.8,148930
movie2698,thriller,1998,2.4,101013
movie2699,comedy,2005,1.1,103486
movie2700,sci-fi,1996,2.3,182030
movie2701,comedy,2015,2.4,110725
movie2702,sci-fi,2022,2.0,36019
movie2703,romance,2008,1.1,142081
movie2704,animation,2019,1.9,86770
movie2705,animation,2007,4.0,19704
movie2706,romance,2018,3.4,71961
movie2707,drama,1997,2.7,104166
movie2708,sci-fi,2012,1.9,179900
movie2709,horror,2017,4.6,38238
movie2710,horror,2021,2.0,172712
movie2711,horror,1991,1.1,62700
movie2712,drama,1998,4.2,137469
movie2713,horror,1996,4.5,20158
